There were 3704 Peaks found from m/z=   106.72    to m/z=   983.50.
NEGATIVE ION MODE
Noise threshold: 0.012182        Peak threshold: 0.017403

Calibration parameters: A = 144217945.493776 , B = -350102700.706502 and Trap Plate Voltage = -1.000000
Center of Mass for the Assigned Window is   391.7691

 There were ,1168 odd peaks, and ,2536 even peaks

Peak Number,Mass,Rel. Abundance,RP,Kendrick Mass,Nom. Mass,Odd/Even,Nom. Z,KMD,Series Fit,DBE,Group,,Molecular Formula
    1920, 715.130404,  0.0247,  558560.80,  714.3320,  715,   0, -14,-332, 734,23.0,,O16 ,*, C,36,H,27,,,O,16,,,,,,,,,,,,,,,,,
    1921, 743.161731,  0.0175,  524694.16,  742.3320,  743,   0, -14,-332, 734,23.0,,O16 ,*, C,38,H,31,,,O,16,,,,,,,,,,,,,,,,,
    1922, 757.177244,  0.0191,  515514.19,  756.3319,  757,   0, -14,-332, 734,23.0,,O16 ,*, C,39,H,33,,,O,16,,,,,,,,,,,,,,,,,
    1923, 771.192922,  0.0224,  473067.20,  770.3319,  771,   0, -14,-332, 734,23.0,,O16 ,*, C,40,H,35,,,O,16,,,,,,,,,,,,,,,,,
    1924, 785.208667,  0.0136,  533063.51,  784.3320,  785,   0, -14,-332, 734,23.0,,O16 ,*, C,41,H,37,,,O,16,,,,,,,,,,,,,,,,,
    1925, 763.707930,  0.0246,  440548.99,  762.8553,  763,   0,  -7, 145, 735, 0.0,,,No Hit
    1926, 867.871674,  0.0246,  414879.73,  866.9027,  867,   0,  -1,  97, 736,13.0,,N3 O37 S1 ,,C,16,H,10,N,3,O,37,S,1,,,,,,,,,,,,,,,
    1927, 457.151439,  0.0245,  220382.10,  456.6411,  457,   0,  -5, 359, 737,11.0,,O4 S2 ,,C,25,H,29,,,O,4,S,2,,,,,,,,,,,,,,,
    1928, 448.846051,  0.0243,  833574.76,  448.3449,  449,   0, -14,-345, 738, 0.0,,,No Hit
    1929, 213.055713,  0.0243, 1774535.87,  212.8178,  213,   0, -11, 182, 739, 9.0,,O3 ,,C,13,H,9,,,O,3,,,,,,,,,,,,,,,,,
    1930, 192.230684,  0.0243, 2192742.37,  192.0161,  193,   0,  -4, -16, 740, 0.0,,,No Hit
    1931, 576.870825,  0.0243,  693131.01,  576.2268,  577,   0, -12,-227, 741,12.0,,O27 ,,C,12,H,1,,,O,27,,,,,,,,,,,,,,,,,
    1932, 441.149914,  0.0242,  883240.42,  440.6574,  441,   0,  -7, 343, 742,11.0,,N2 S3 ,,C,24,H,29,N,2,,,S,3,,,,,,,,,,,,,,,
    1933, 685.198406,  0.0242,  552474.20,  684.4334,  685,   0,  -2,-433, 743,12.0,,O18 ,,C,30,H,37,,,O,18,,,,,,,,,,,,,,,,,
    1934, 759.177695,  0.0241,  513479.79,  758.3301,  759,   0, -12,-330, 744,18.0,,O19 ,*, C,35,H,35,,,O,19,,,,,,,,,,,,,,,,,
    1935, 439.143188,  0.0240, 1010216.80,  438.6529,  439,   0,  -9, 347, 745, 8.0,,O8 S1 ,,C,21,H,27,,,O,8,S,1,,,,,,,,,,,,,,,
    1936, 541.189511,  0.0239,  669076.45,  540.5853,  541,   0,  -5, 415, 746, 1.0,,O18 13C2 ,#, C,16,H,35,,,O,18,,,,,13C,2, ,,,,,,,,,,
    1937, 779.144897,  0.0239,  564138.96,  778.2750,  779,   0,  -6,-275, 747,25.0,,O9 S3 ,,C,42,H,35,,,O,9,S,3,,,,,,,,,,,,,,,
    1938, 549.264255,  0.0238,  744886.24,  548.6510,  549,   0, -11, 349, 748, 9.0,,N2 O7 S1 ,,C,28,H,41,N,2,O,7,S,1,,,,,,,,,,,,,,,
    1939, 667.145677,  0.0238,  519997.48,  666.4008,  667,   0,  -6,-401, 749,23.0,,O13 ,*, C,36,H,27,,,O,13,,,,,,,,,,,,,,,,,
    1940, 689.193399,  0.0238,  541300.08,  688.4239,  689,   0, -12,-424, 750,11.0,,O19 ,*, C,29,H,37,,,O,19,,,,,,,,,,,,,,,,,
    1941, 502.878393,  0.0236,  797567.85,  502.3170,  503,   0,  -2,-317, 751, 0.0,,,No Hit
    1942, 636.898403,  0.0236,  575824.89,  636.1873,  637,   0,  -8,-187, 752,20.0,,N2 O18 S2 ,,C,21,H,5,N,2,O,18,S,2,,,,,,,,,,,,,,,
    1943, 723.192914,  0.0235,  481760.86,  722.3855,  723,   0,  -6,-386, 753,19.0,,O16 ,*, C,36,H,35,,,O,16,,,,,,,,,,,,,,,,,
    1944, 687.177698,  0.0176,  547952.52,  686.4105,  687,   0, -14,-410, 754,12.0,,O19 ,*, C,29,H,35,,,O,19,,,,,,,,,,,,,,,,,
    1945, 701.193332,  0.0235,  515340.27,  700.4105,  701,   0, -14,-410, 754,12.0,,O19 ,*, C,30,H,37,,,O,19,,,,,,,,,,,,,,,,,
    1946, 669.203508,  0.0235,  514172.65,  668.4564,  669,   0,  -4,-456, 755,12.0,,O17 ,*, C,30,H,37,,,O,17,,,,,,,,,,,,,,,,,
    1947, 509.157066,  0.0235,  498429.01,  508.5886,  509,   0,  -9, 411, 756, 0.0,,,No Hit
    1948, 957.657704,  0.0137,  400863.97,  956.5885,  957,   0,  -9, 411, 756, 0.0,,,No Hit
    1949, 679.151524,  0.0147,  561764.37,  678.3933,  679,   0,  -8,-393, 757,15.0,,O18 ,*, C,30,H,31,,,O,18,,,,,,,,,,,,,,,,,
    1950, 721.198433,  0.0173,  553445.86,  720.3932,  721,   0,  -8,-393, 757,15.0,,O18 ,*, C,33,H,37,,,O,18,,,,,,,,,,,,,,,,,
    1951, 735.214045,  0.0235,  548267.79,  734.3932,  735,   0,  -8,-393, 757,15.0,,O18 ,*, C,34,H,39,,,O,18,,,,,,,,,,,,,,,,,
    1952, 215.032324,  0.0234, 1494245.64,  214.7923,  215,   0,  -9, 208, 758, 0.0,,,No Hit
    1953, 646.877963,  0.0234,  567286.70,  646.1558,  647,   0, -12,-156, 759, 0.0,,,No Hit
    1954, 735.156578,  0.0233,  548481.14,  734.3358,  735,   0,  -8,-336, 760,21.0,,O17 ,*, C,36,H,31,,,O,17,,,,,,,,,,,,,,,,,
    1955, 805.235027,  0.0151,  474791.91,  804.3360,  805,   0,  -8,-336, 760,21.0,,O17 ,*, C,41,H,41,,,O,17,,,,,,,,,,,,,,,,,
    1956, 579.192937,  0.0233,  599887.84,  578.5463,  579,   0,  -9, 454, 761, 7.0,,O16 ,,C,24,H,35,,,O,16,,,,,,,,,,,,,,,,,
    1957, 635.203868,  0.0233,  577730.42,  634.4947,  635,   0, -10,-495, 762, 4.0,,O20 ,,C,23,H,39,,,O,20,,,,,,,,,,,,,,,,,
    1958, 600.859942,  0.0231,  668724.17,  600.1891,  601,   0,  -2,-189, 763, 4.0,,O25 S3 ,,C,8,H,9,,,O,25,S,3,,,,,,,,,,,,,,,
    1959, 755.032199,  0.0139,  234685.21,  754.1892,  755,   0,  -2,-189, 763, 4.0,,O25 S3 ,,C,19,H,31,,,O,25,S,3,,,,,,,,,,,,,,,
    1960, 517.177329,  0.0231,  773322.50,  516.5999,  517,   0,  -1, 400, 764, 3.0,,O16 ,,C,19,H,33,,,O,16,,,,,,,,,,,,,,,,,
    1961, 485.150237,  0.0230,  261941.27,  484.6086,  485,   0,  -5, 391, 765, 0.0,,,No Hit
    1962, 897.029619,  0.0229,  392266.42,  896.0281,  897,   0, -14, -28, 766,14.0,,N2 O34 ,*, C,25,H,25,N,2,O,34,,,,,,,,,,,,,,,,,
    1963, 871.383644,  0.0229,  223901.29,  870.4108,  871,   0, -12,-411, 767, 0.0,,,No Hit
    1964, 893.302833,  0.0229,  434709.38,  892.3055,  893,   0,  -4,-306, 768,25.0,,O16 ,*, C,49,H,49,,,O,16,,,,,,,,,,,,,,,,,
    1965, 440.881613,  0.0228,  839670.79,  440.3894,  441,   0,  -8,-389, 769, 0.0,,,No Hit
    1966, 763.251199,  0.0228,  470584.47,  762.3991,  763,   0,  -8,-399, 770, 6.0,,O23 ,*, C,29,H,47,,,O,23,,,,,,,,,,,,,,,,,
    1967, 653.214483,  0.0227,  561964.53,  652.4852,  653,   0,  -6,-485, 771, 3.0,,O21 ,,C,23,H,41,,,O,21,,,,,,,,,,,,,,,,,
    1968, 653.208571,  0.0227,  547935.19,  652.4793,  653,   0,  -6,-479, 772,12.0,,O16 ,,C,30,H,37,,,O,16,,,,,,,,,,,,,,,,,
    1969, 646.853876,  0.0227,  602545.52,  646.1317,  647,   0, -12,-132, 773,22.0,,O17 S3 ,,C,23,H,3,,,O,17,S,3,,,,,,,,,,,,,,,
    1970, 863.288431,  0.0227,  424309.03,  862.3246,  863,   0,  -6,-325, 774, 3.0,,O28 ,*, C,30,H,55,,,O,28,,,,,,,,,,,,,,,,,
    1971, 689.187468,  0.0223,  528112.55,  688.4180,  689,   0, -12,-418, 775,20.0,,O14 ,*, C,36,H,33,,,O,14,,,,,,,,,,,,,,,,,
    1972, 971.611707,  0.0223,  408128.96,  970.5269,  971,   0,  -9, 473, 776, 0.0,,,No Hit
    1973, 613.198453,  0.0222,  622764.47,  612.5138,  613,   0,  -3, 486, 777, 6.0,,O18 ,,C,24,H,37,,,O,18,,,,,,,,,,,,,,,,,
    1974, 584.864986,  0.0222,  682875.07,  584.2120,  585,   0,  -4,-212, 778, 4.0,,O24 S3 ,,C,8,H,9,,,O,24,S,3,,,,,,,,,,,,,,,
    1975, 522.828421,  0.0221,  743413.00,  522.2447,  523,   0, -10,-245, 779, 5.0,,O22 S3 ,,C,6,H,3,,,O,22,S,3,,,,,,,,,,,,,,,
    1976, 755.024940,  0.0221,  433678.43,  754.1820,  755,   0,  -2,-182, 780,59.0,,N2 O1 ,*, C,59,H,3,N,2,O,1,,,,,,,,,,,,,,,,,
    1977, 717.254271,  0.0221,  527143.00,  716.4535,  717,   0, -12,-453, 781,23.0,,N1 O5 S2 13C1 ,#, C,42,H,42,N,1,O,5,S,2,,,13C,1, ,,,,,,,,,,
    1978, 753.146074,  0.0135,  611868.28,  752.3052,  753,   0,  -4,-305, 782,25.0,,O16 ,*, C,39,H,29,,,O,16,,,,,,,,,,,,,,,,,
    1979, 767.161572,  0.0196,  471827.35,  766.3051,  767,   0,  -4,-305, 782,25.0,,O16 ,*, C,40,H,31,,,O,16,,,,,,,,,,,,,,,,,
    1980, 781.177288,  0.0220,  460887.02,  780.3051,  781,   0,  -4,-305, 782,25.0,,O16 ,*, C,41,H,33,,,O,16,,,,,,,,,,,,,,,,,
    1981, 510.901735,  0.0220,  817177.39,  510.3313,  511,   0,  -8,-331, 783, 0.0,,,No Hit
    1982, 583.434370,  0.0220,  523822.06,  582.7830,  583,   0,  -5, 217, 784,12.0,,S1 ,,C,41,H,59,,,,,S,1,,,,,,,,,,,,,,,
    1983, 789.231092,  0.0219,  527954.59,  788.3500,  789,   0, -10,-350, 785,25.0,,N2 O8 S2 ,,C,44,H,41,N,2,O,8,S,2,,,,,,,,,,,,,,,
    1984, 449.129256,  0.0218,  278581.06,  448.6278,  449,   0, -13, 372, 786, 0.0,,,No Hit
    1985, 195.051544,  0.0215, 1890334.41,  194.8338,  195,   0,  -1, 166, 787, 0.0,,,No Hit
    1986, 607.187852,  0.0215,  614571.11,  606.5100,  607,   0,  -9, 490, 788, 8.0,,O17 ,,C,25,H,35,,,O,17,,,,,,,,,,,,,,,,,
    1987, 859.106391,  0.0215,  545951.74,  858.1472,  859,   0, -10,-147, 789,17.0,,O22 S2 ,*, C,34,H,35,,,O,22,S,2,,,,,,,,,,,,,,,
    1988, 697.119740,  0.0204,  467822.02,  696.3414,  697,   0,  -4,-341, 790,24.0,,O15 ,,C,36,H,25,,,O,15,,,,,,,,,,,,,,,,,
    1989, 711.135451,  0.0150,  542504.18,  710.3415,  711,   0,  -4,-342, 790,24.0,,O15 ,,C,37,H,27,,,O,15,,,,,,,,,,,,,,,,,
    1990, 725.151106,  0.0127,  506243.03,  724.3415,  725,   0,  -4,-342, 790,24.0,,O15 ,,C,38,H,29,,,O,15,,,,,,,,,,,,,,,,,
    1991, 739.166666,  0.0183,  552895.02,  738.3414,  739,   0,  -4,-341, 790,24.0,,O15 ,,C,39,H,31,,,O,15,,,,,,,,,,,,,,,,,
    1992, 753.182280,  0.0215,  506681.46,  752.3414,  753,   0,  -4,-341, 790,24.0,,O15 ,,C,40,H,33,,,O,15,,,,,,,,,,,,,,,,,
    1993, 747.177440,  0.0117,  527357.41,  746.3433,  747,   0, -10,-343, 791,17.0,,O19 ,*, C,34,H,35,,,O,19,,,,,,,,,,,,,,,,,
    1994, 761.193284,  0.0213,  492290.69,  760.3434,  761,   0, -10,-343, 791,17.0,,O19 ,*, C,35,H,37,,,O,19,,,,,,,,,,,,,,,,,
    1995, 569.208602,  0.0213,  684809.67,  568.5731,  569,   0,  -5, 427, 792, 5.0,,O16 ,,C,23,H,37,,,O,16,,,,,,,,,,,,,,,,,
    1996, 711.001560,  0.0212,  504229.48,  710.2078,  711,   0,  -4,-208, 793,10.0,,O29 ,*, C,19,H,19,,,O,29,,,,,,,,,,,,,,,,,
    1997, 532.921480,  0.0212,  703540.09,  532.3265,  533,   0, -14,-326, 794,22.0,,N2 O8 S3 ,,C,23,H,5,N,2,O,8,S,3,,,,,,,,,,,,,,,
    1998, 871.393102,  0.0211,  376701.93,  870.4202,  871,   0, -12,-420, 795, 7.0,,N2 O21 ,,C,37,H,63,N,2,O,21,,,,,,,,,,,,,,,,,
    1999, 893.299106,  0.0211,  325397.31,  892.3018,  893,   0,  -4,-302, 796, 3.0,,O29 ,*, C,31,H,57,,,O,29,,,,,,,,,,,,,,,,,
    2000, 459.128887,  0.0211, 1293160.76,  458.6163,  459,   0,  -3, 384, 797, 3.0,,N2 O12 S1 ,,C,15,H,27,N,2,O,12,S,1,,,,,,,,,,,,,,,
    2001, 547.052883,  0.0211,  677421.53,  546.4421,  547,   0, -14,-442, 798,19.0,,O8 S2 ,,C,28,H,19,,,O,8,S,2,,,,,,,,,,,,,,,
    2002, 434.891041,  0.0210,  937983.81,  434.4055,  435,   0, -14,-406, 799, 0.0,,,No Hit
    2003, 739.151472,  0.0160,  510067.49,  738.3262,  739,   0,  -4,-326, 800,20.0,,O18 ,*, C,35,H,31,,,O,18,,,,,,,,,,,,,,,,,
    2004, 753.167078,  0.0210,  460512.04,  752.3262,  753,   0,  -4,-326, 800,20.0,,O18 ,*, C,36,H,33,,,O,18,,,,,,,,,,,,,,,,,
    2005, 795.214024,  0.0153,  489733.41,  794.3262,  795,   0,  -4,-326, 800,20.0,,O18 ,*, C,39,H,39,,,O,18,,,,,,,,,,,,,,,,,
    2006, 809.229624,  0.0142,  446346.36,  808.3262,  809,   0,  -4,-326, 800,20.0,,O18 ,*, C,40,H,41,,,O,18,,,,,,,,,,,,,,,,,
    2007, 801.167113,  0.0121,  348013.16,  800.2726,  801,   0, -12,-273, 801,24.0,,O18 ,*, C,40,H,33,,,O,18,,,,,,,,,,,,,,,,,
    2008, 815.182728,  0.0210,  514925.89,  814.2726,  815,   0, -12,-273, 801,24.0,,O18 ,*, C,41,H,35,,,O,18,,,,,,,,,,,,,,,,,
    2009, 751.208926,  0.0180,  474069.61,  750.3702,  751,   0,  -6,-370, 802,15.0,,O19 ,*, C,34,H,39,,,O,19,,,,,,,,,,,,,,,,,
    2010, 765.224528,  0.0209,  506986.94,  764.3702,  765,   0,  -6,-370, 802,15.0,,O19 ,*, C,35,H,41,,,O,19,,,,,,,,,,,,,,,,,
    2011, 458.886984,  0.0208,  939783.61,  458.3747,  459,   0,  -4,-375, 803, 0.0,,,No Hit
    2012, 734.903483,  0.0208,  255570.35,  734.0830,  735,   0,  -8, -83, 804,15.0,,N2 O31 ,,C,17,H,7,N,2,O,31,,,,,,,,,,,,,,,,,
    2013, 177.040469,  0.0208, 2152241.40,  176.8428,  177,   0,  -5, 157, 805, 2.0,,O6 ,,C,6,H,9,,,O,6,,,,,,,,,,,,,,,,,
    2014, 205.071762,  0.0106, 1919863.41,  204.8428,  205,   0,  -5, 157, 805, 2.0,,O6 ,,C,8,H,13,,,O,6,,,,,,,,,,,,,,,,,
    2015, 227.065821,  0.0207, 1742051.12,  226.8123,  227,   0, -11, 188, 806, 0.0,,,No Hit
    2016, 205.087015,  0.0207, 1749970.11,  204.8580,  205,   0,  -5, 142, 807, 6.0,,O3 ,,C,12,H,13,,,O,3,,,,,,,,,,,,,,,,,
    2017, 721.516160,  0.0207,  538041.43,  720.7106,  721,   0,  -7, 289, 808,11.0,,N2 O6 ,,C,44,H,69,N,2,O,6,,,,,,,,,,,,,,,,,
    2018, 855.693588,  0.0206,  297385.74,  854.7382,  855,   0, -13, 262, 809, 2.0,,O5 S2 ,,C,51,H,99,,,O,5,S,2,,,,,,,,,,,,,,,
    2019, 533.172273,  0.0206,  776923.38,  532.5770,  533,   0, -13, 423, 810, 3.0,,O17 ,,C,19,H,33,,,O,17,,,,,,,,,,,,,,,,,
    2020, 745.788441,  0.0205,  301814.90,  744.9558,  745,   0, -11,  44, 811, 9.0,,N1 O32 S3 ,,C,10,H,4,N,1,O,32,S,3,,,,,,,,,,,,,,,
    2021, 469.144855,  0.0204,  815735.98,  468.6211,  469,   0,  -7, 379, 812,12.0,,N2 O1 S3 ,,C,25,H,29,N,2,O,1,S,3,,,,,,,,,,,,,,,
    2022, 979.414422,  0.0204,  237020.07,  978.3210,  979,   0,  -2,-321, 813,11.0,,N2 O23 ,*, C,43,H,67,N,2,O,23,,,,,,,,,,,,,,,,,
    2023, 670.843026,  0.0204,  587414.15,  670.0941,  671,   0,  -2, -94, 814, 3.0,,N2 O32 S2 ,,C,5,H,7,N,2,O,32,S,2,,,,,,,,,,,,,,,
    2024, 609.167181,  0.0203,  604613.14,  608.4871,  609,   0,  -8,-487, 815, 8.0,,O18 ,,C,24,H,33,,,O,18,,,,,,,,,,,,,,,,,
    2025, 637.198456,  0.0126,  575589.12,  636.4871,  637,   0,  -8,-487, 815, 8.0,,O18 ,,C,26,H,37,,,O,18,,,,,,,,,,,,,,,,,
    2026, 651.214053,  0.0132,  562246.47,  650.4870,  651,   0,  -8,-487, 815, 8.0,,O18 ,,C,27,H,39,,,O,18,,,,,,,,,,,,,,,,,
    2027, 665.229739,  0.0179,  576932.22,  664.4870,  665,   0,  -8,-487, 815, 8.0,,O18 ,,C,28,H,41,,,O,18,,,,,,,,,,,,,,,,,
    2028, 971.600861,  0.0203,  141859.68,  970.5161,  971,   0,  -9, 484, 816,16.0,,N2 O6 S2 ,,C,58,H,87,N,2,O,6,S,2,,,,,,,,,,,,,,,
    2029, 539.138397,  0.0203,  698694.73,  538.5365,  539,   0,  -7, 464, 817, 0.0,,,No Hit
    2030, 451.102691,  0.0203, 1360982.75,  450.5991,  451,   0, -11, 401, 818, 6.0,,N2 O11 S1 ,,C,16,H,23,N,2,O,11,S,1,,,,,,,,,,,,,,,
    2031, 705.188257,  0.0183,  512673.49,  704.4009,  705,   0, -10,-401, 819,11.0,,O20 ,*, C,29,H,37,,,O,20,,,,,,,,,,,,,,,,,
    2032, 719.203795,  0.0203,  526976.42,  718.4008,  719,   0, -10,-401, 819,11.0,,O20 ,*, C,30,H,39,,,O,20,,,,,,,,,,,,,,,,,
    2033, 449.087033,  0.0203,  300095.90,  448.5856,  449,   0, -13, 414, 820, 7.0,,N2 O11 S1 ,,C,16,H,21,N,2,O,11,S,1,,,,,,,,,,,,,,,
    2034, 509.136911,  0.0202,  557729.33,  508.5685,  509,   0,  -9, 432, 821,28.0,,S1 ,*, C,38,H,21,,,,,S,1,,,,,,,,,,,,,,,
    2035, 437.126033,  0.0202,  888666.31,  436.6380,  437,   0, -11, 362, 822, 1.0,,N2 O15 ,,C,12,H,25,N,2,O,15,,,,,,,,,,,,,,,,,
    2036, 212.979202,  0.0202, 1976863.16,  212.7414,  213,   0, -11, 259, 823, 0.0,,,No Hit
    2037, 821.722247,  0.0202,  442022.10,  820.8048,  821,   0,  -5, 195, 824, 0.0,,,No Hit
    2038, 713.114734,  0.0178,  550743.96,  712.3186,  713,   0,  -2,-319, 825,24.0,,O16 ,*, C,36,H,25,,,O,16,,,,,,,,,,,,,,,,,
    2039, 727.130387,  0.0157,  532742.86,  726.3186,  727,   0,  -2,-319, 825,24.0,,O16 ,*, C,37,H,27,,,O,16,,,,,,,,,,,,,,,,,
    2040, 741.145934,  0.0127,  489518.53,  740.3185,  741,   0,  -2,-318, 825,24.0,,O16 ,*, C,38,H,29,,,O,16,,,,,,,,,,,,,,,,,
    2041, 755.161627,  0.0167,  487452.81,  754.3185,  755,   0,  -2,-319, 825,24.0,,O16 ,*, C,39,H,31,,,O,16,,,,,,,,,,,,,,,,,
    2042, 769.177409,  0.0185,  363892.67,  768.3187,  769,   0,  -2,-319, 825,24.0,,O16 ,*, C,40,H,33,,,O,16,,,,,,,,,,,,,,,,,
    2043, 783.193043,  0.0201,  492421.90,  782.3186,  783,   0,  -2,-319, 825,24.0,,O16 ,*, C,41,H,35,,,O,16,,,,,,,,,,,,,,,,,
    2044, 510.809630,  0.0201,  757965.25,  510.2393,  511,   0,  -8,-239, 826, 0.0,,,No Hit
    2045, 116.624252,  0.0201, 5176726.22,  116.4940,  117,   0, -10,-494, 827, 0.0,,,No Hit
    2046, 659.161667,  0.0200,  526999.88,  658.4257,  659,   0, -14,-426, 828,16.0,,O16 ,*, C,31,H,31,,,O,16,,,,,,,,,,,,,,,,,
    2047, 116.624443,  0.0200, 2160116.49,  116.4942,  117,   0, -10,-494, 829, 0.0,,,No Hit
    2048, 941.589866,  0.0200,  313105.53,  940.5386,  941,   0, -11, 461, 830,17.0,,N2 O10 ,,C,56,H,81,N,2,O,10,,,,,,,,,,,,,,,,,
    2049, 499.138174,  0.0200,  729217.46,  498.5809,  499,   0,  -5, 419, 831,23.0,,N1 O5 13C1 ,#, C,31,H,20,N,1,O,5,,,,,13C,1, ,,,,,,,,,,
    2050, 637.135078,  0.0200,  587256.23,  636.4237,  637,   0,  -8,-424, 832,23.0,,O12 ,*, C,35,H,25,,,O,12,,,,,,,,,,,,,,,,,
    2051, 731.125345,  0.0143,  534778.84,  730.3091,  731,   0, -12,-309, 833,23.0,,O17 ,*, C,36,H,27,,,O,17,,,,,,,,,,,,,,,,,
    2052, 745.140906,  0.0135,  499676.43,  744.3090,  745,   0, -12,-309, 833,23.0,,O17 ,*, C,37,H,29,,,O,17,,,,,,,,,,,,,,,,,
    2053, 759.156580,  0.0128,  510591.52,  758.3090,  759,   0, -12,-309, 833,23.0,,O17 ,*, C,38,H,31,,,O,17,,,,,,,,,,,,,,,,,
    2054, 773.172221,  0.0134,  461737.24,  772.3090,  773,   0, -12,-309, 833,23.0,,O17 ,*, C,39,H,33,,,O,17,,,,,,,,,,,,,,,,,
    2055, 787.187741,  0.0199,  390802.90,  786.3089,  787,   0, -12,-309, 833,23.0,,O17 ,*, C,40,H,35,,,O,17,,,,,,,,,,,,,,,,,
    2056, 759.214020,  0.0199,  562596.62,  758.3664,  759,   0, -12,-366, 834,17.0,,O18 ,*, C,36,H,39,,,O,18,,,,,,,,,,,,,,,,,
    2057, 713.151125,  0.0199,  549729.60,  712.3549,  713,   0,  -2,-355, 835,23.0,,O15 ,*, C,37,H,29,,,O,15,,,,,,,,,,,,,,,,,
    2058, 847.193617,  0.0199,  481117.18,  846.2478,  847,   0,  -8,-248, 836,19.0,,O22 ,*, C,38,H,39,,,O,22,,,,,,,,,,,,,,,,,
    2059, 652.854907,  0.0199,  514479.65,  652.1260,  653,   0,  -6,-126, 837, 7.0,,O26 S3 ,,C,11,H,9,,,O,26,S,3,,,,,,,,,,,,,,,
    2060, 521.097617,  0.0198,  328522.77,  520.5158,  521,   0, -11, 484, 838, 0.0,,,No Hit
    2061, 783.156596,  0.0137,  408758.12,  782.2822,  783,   0,  -2,-282, 839,25.0,,O17 ,*, C,40,H,31,,,O,17,,,,,,,,,,,,,,,,,
    2062, 797.172055,  0.0198,  419149.04,  796.2821,  797,   0,  -2,-282, 839,25.0,,O17 ,*, C,41,H,33,,,O,17,,,,,,,,,,,,,,,,,
    2063, 679.200229,  0.0198,  162209.89,  678.4419,  679,   0,  -8,-442, 840,13.0,,N2 O11 S2 ,,C,31,H,39,N,2,O,11,S,2,,,,,,,,,,,,,,,
    2064, 594.812727,  0.0197,  407554.55,  594.1486,  595,   0,  -8,-149, 841, 0.0,,,No Hit
    2065, 538.859543,  0.0197,  753892.17,  538.2579,  539,   0,  -8,-258, 842, 4.0,,O22 S3 ,,C,7,H,7,,,O,22,S,3,,,,,,,,,,,,,,,
    2066, 927.279953,  0.0197,  217205.65,  926.2447,  927,   0, -12,-245, 843, 2.0,,N2 O26 S2 ,,C,30,H,59,N,2,O,26,S,2,,,,,,,,,,,,,,,
    2067, 771.156422,  0.0156,  493163.29,  770.2955,  771,   0, -14,-295, 844,24.0,,O17 ,*, C,39,H,31,,,O,17,,,,,,,,,,,,,,,,,
    2068, 785.172119,  0.0172,  427911.09,  784.2955,  785,   0, -14,-296, 844,24.0,,O17 ,*, C,40,H,33,,,O,17,,,,,,,,,,,,,,,,,
    2069, 799.187822,  0.0197,  451143.11,  798.2956,  799,   0, -14,-296, 844,24.0,,O17 ,*, C,41,H,35,,,O,17,,,,,,,,,,,,,,,,,
    2070, 741.203553,  0.0196,  488578.17,  740.3760,  741,   0,  -2,-376, 845,18.0,,O17 ,*, C,36,H,37,,,O,17,,,,,,,,,,,,,,,,,
    2071, 629.110692,  0.0196,  629780.93,  628.4083,  629,   0,  -2,-408, 846,13.0,,N2 O18 ,,C,24,H,25,N,2,O,18,,,,,,,,,,,,,,,,,
    2072, 473.087736,  0.0196,  785153.81,  472.5596,  473,   0,  -3, 440, 847,18.0,,O9 ,,C,26,H,17,,,O,9,,,,,,,,,,,,,,,,,
    2073, 753.056874,  0.0195,  454935.41,  752.2161,  753,   0,  -4,-216, 848, 0.0,,,No Hit
    2074, 757.198514,  0.0194,  422222.68,  756.3531,  757,   0, -14,-353, 849,18.0,,O18 ,*, C,36,H,37,,,O,18,,,,,,,,,,,,,,,,,
    2075, 671.176822,  0.0194,  441715.39,  670.4275,  671,   0,  -2,-427, 850,21.0,,O13 ,*, C,36,H,31,,,O,13,,,,,,,,,,,,,,,,,
    2076, 667.151519,  0.0136,  529848.29,  666.4067,  667,   0,  -6,-407, 851,14.0,,O18 ,*, C,29,H,31,,,O,18,,,,,,,,,,,,,,,,,
    2077, 681.167107,  0.0192,  544539.72,  680.4066,  681,   0,  -6,-407, 851,14.0,,O18 ,*, C,30,H,33,,,O,18,,,,,,,,,,,,,,,,,
    2078, 723.213989,  0.0119,  464118.69,  722.4066,  723,   0,  -6,-407, 851,14.0,,O18 ,*, C,33,H,39,,,O,18,,,,,,,,,,,,,,,,,
    2079, 737.229718,  0.0193,  486689.22,  736.4066,  737,   0,  -6,-407, 851,14.0,,O18 ,*, C,34,H,41,,,O,18,,,,,,,,,,,,,,,,,
    2080, 489.182411,  0.0193,  820242.21,  488.6363,  489,   0,  -1, 364, 852, 2.0,,O15 ,,C,18,H,33,,,O,15,,,,,,,,,,,,,,,,,
    2081, 867.880822,  0.0193,  231545.38,  866.9119,  867,   0,  -1,  88, 853, 0.0,,,No Hit
    2082, 971.620155,  0.0193,  299718.39,  970.5354,  971,   0,  -9, 465, 854,24.0,,O1 S2 ,*, C,67,H,87,,,O,1,S,2,,,,,,,,,,,,,,,
    2083, 503.158403,  0.0193,  855317.45,  502.5967,  503,   0,  -1, 403, 855, 0.0,,,No Hit
    2084, 539.098322,  0.0193,  709267.02,  538.4964,  539,   0,  -8,-496, 856,21.0,,O10 ,*, C,30,H,19,,,O,10,,,,,,,,,,,,,,,,,
